id	name	country_id	province_id	district_id	dsd_id	ed_id	area	population	hasc	subs	supers	eqs	ints	centroid	centroid_altitude
LK-8127	Uva Paranagama	LK	LK-8	LK-81	LK-8127	EC-19	138.0	77998	LK.BD.UP	['LK-8127005', 'LK-8127010', 'LK-8127015', 'LK-8127020', 'LK-8127025', 'LK-8127030', 'LK-8127035', 'LK-8127040', 'LK-8127045', 'LK-8127050', 'LK-8127055', 'LK-8127060', 'LK-8127065', 'LK-8127070', 'LK-8127075', 'LK-8127080', 'LK-8127085', 'LK-8127090', 'LK-8127095', 'LK-8127100', 'LK-8127105', 'LK-8127110', 'LK-8127115', 'LK-8127120', 'LK-8127125', 'LK-8127130', 'LK-8127135', 'LK-8127140', 'LK-8127145', 'LK-8127150', 'LK-8127155', 'LK-8127160', 'LK-8127165', 'LK-8127170', 'LK-8127175', 'LK-8127180', 'LK-8127185', 'LK-8127190', 'LK-8127195', 'LK-8127200', 'LK-8127205', 'LK-8127210', 'LK-8127215', 'LK-8127220', 'LK-8127225', 'LK-8127230', 'LK-8127235', 'LK-8127240', 'LK-8127245', 'LK-8127250', 'LK-8127255', 'LK-8127260', 'LK-8127265', 'LK-8127270', 'LK-8127275', 'LK-8127280', 'LK-8127285', 'LK-8127290', 'LK-8127295', 'LK-8127300', 'LK-8127305', 'LK-8127310', 'LK-8127315', 'LK-8127320', 'LK-8127325', 'LK-8127330', 'LK-8127335', 'LK-8127340']	['EC-19', 'LK-81']	['EC-19F', 'LG-81270', 'MOH-81270']	[]	[6.966668500403605, 80.91746418324301]	1079
LK-8130	Welimada	LK	LK-8	LK-81	LK-8130	EC-19	188.0	100808	LK.BD.WE	['LK-8130005', 'LK-8130010', 'LK-8130015', 'LK-8130020', 'LK-8130025', 'LK-8130030', 'LK-8130035', 'LK-8130040', 'LK-8130045', 'LK-8130050', 'LK-8130055', 'LK-8130060', 'LK-8130065', 'LK-8130070', 'LK-8130075', 'LK-8130080', 'LK-8130085', 'LK-8130090', 'LK-8130095', 'LK-8130100', 'LK-8130105', 'LK-8130110', 'LK-8130115', 'LK-8130120', 'LK-8130125', 'LK-8130130', 'LK-8130135', 'LK-8130140', 'LK-8130145', 'LK-8130150', 'LK-8130155', 'LK-8130160', 'LK-8130165', 'LK-8130170', 'LK-8130175', 'LK-8130180', 'LK-8130185', 'LK-8130190', 'LK-8130195', 'LK-8130200', 'LK-8130205', 'LK-8130210', 'LK-8130215', 'LK-8130220', 'LK-8130225', 'LK-8130230', 'LK-8130235', 'LK-8130240', 'LK-8130245', 'LK-8130250', 'LK-8130255', 'LK-8130260', 'LK-8130265', 'LK-8130270', 'LK-8130275', 'LK-8130280', 'LK-8130285', 'LK-8130290', 'LK-8130295', 'LK-8130300', 'LK-8130305', 'LK-8130310', 'LK-8130315', 'LK-8130320']	['EC-19', 'LK-81']	['EC-19G', 'LG-81300', 'MOH-81300']	[]	[6.859878170605155, 80.8810058554065]	1271
LK-8133	Bandarawela	LK	LK-8	LK-81	LK-8133	EC-19	71.0	65502	LK.BD.BN	['LG-81332', 'LK-8133030', 'LK-8133035', 'LK-8133040', 'LK-8133050', 'LK-8133055', 'LK-8133060', 'LK-8133065', 'LK-8133070', 'LK-8133110', 'LK-8133135']	['EC-19H']	['MOH-81330']	['LG-81331']	[6.829846886381016, 81.00640542710578]	1213
LK-8136	Ella	LK	LK-8	LK-81	LK-8136	EC-19	111.0	45181	LK.BD.EL	['LG-81362', 'LK-8136115']	['EC-19H']	['MOH-81360']	['LG-81331']	[6.867618036458948, 81.06652486303062]	975
LK-8139	Haputale	LK	LK-8	LK-81	LK-8139	EC-19	72.0	49798	LK.BD.HA	['LG-81391', 'LG-81392']	['EC-19I']	['MOH-81390']	[]	[6.792187228030601, 80.96277248699322]	1351
LK-8142	Haldummulla	LK	LK-8	LK-81	LK-8142	EC-19	412.0	37558	LK.BD.HI	['LK-8142005', 'LK-8142010', 'LK-8142015', 'LK-8142020', 'LK-8142025', 'LK-8142030', 'LK-8142035', 'LK-8142040', 'LK-8142045', 'LK-8142050', 'LK-8142055', 'LK-8142060', 'LK-8142065', 'LK-8142070', 'LK-8142075', 'LK-8142080', 'LK-8142085', 'LK-8142090', 'LK-8142095', 'LK-8142100', 'LK-8142105', 'LK-8142110', 'LK-8142115', 'LK-8142120', 'LK-8142125', 'LK-8142130', 'LK-8142135', 'LK-8142140', 'LK-8142145', 'LK-8142150', 'LK-8142155', 'LK-8142160', 'LK-8142165', 'LK-8142170', 'LK-8142175', 'LK-8142180', 'LK-8142185', 'LK-8142190', 'LK-8142195']	['EC-19I']	['LG-81420', 'MOH-81420']	[]	[6.701019207855649, 80.96457064075406]	474
LK-8203	Bibile	LK	LK-8	LK-82	LK-8203	EC-20	476.0	40329	LK.MJ.BI	['LK-8203005', 'LK-8203010', 'LK-8203015', 'LK-8203020', 'LK-8203025', 'LK-8203030', 'LK-8203035', 'LK-8203040', 'LK-8203045', 'LK-8203050', 'LK-8203055', 'LK-8203060', 'LK-8203065', 'LK-8203070', 'LK-8203075', 'LK-8203080', 'LK-8203085', 'LK-8203090', 'LK-8203095', 'LK-8203100', 'LK-8203105', 'LK-8203110', 'LK-8203115', 'LK-8203120', 'LK-8203125', 'LK-8203130', 'LK-8203135', 'LK-8203140', 'LK-8203145', 'LK-8203150', 'LK-8203155', 'LK-8203160', 'LK-8203165', 'LK-8203170', 'LK-8203175', 'LK-8203180', 'LK-8203185', 'LK-8203190', 'LK-8203195', 'LK-8203200']	['EC-20A']	['LG-82030', 'MOH-82030']	[]	[7.1893119755430215, 81.29688100703015]	286
LK-8206	Madulla	LK	LK-8	LK-82	LK-8206	EC-20	708.0	31238	LK.MJ.MA	['LK-8206005', 'LK-8206010', 'LK-8206015', 'LK-8206020', 'LK-8206025', 'LK-8206030', 'LK-8206035', 'LK-8206040', 'LK-8206045', 'LK-8206050', 'LK-8206055', 'LK-8206060', 'LK-8206065', 'LK-8206070', 'LK-8206075', 'LK-8206080', 'LK-8206085', 'LK-8206090', 'LK-8206095', 'LK-8206100', 'LK-8206105', 'LK-8206110', 'LK-8206115', 'LK-8206120', 'LK-8206125', 'LK-8206130', 'LK-8206135', 'LK-8206140', 'LK-8206145', 'LK-8206150', 'LK-8206155', 'LK-8206160', 'LK-8206165', 'LK-8206170', 'LK-8206175', 'LK-8206180', 'LK-8206185', 'LK-8206190']	['EC-20A']	['LG-82060', 'MOH-82060']	[]	[7.15926900566571, 81.42992118533395]	132
LK-8209	Medagama	LK	LK-8	LK-82	LK-8209	EC-20	235.0	35881	LK.MJ.ME	['LK-8209005', 'LK-8209010', 'LK-8209015', 'LK-8209020', 'LK-8209025', 'LK-8209030', 'LK-8209035', 'LK-8209040', 'LK-8209045', 'LK-8209050', 'LK-8209055', 'LK-8209060', 'LK-8209065', 'LK-8209070', 'LK-8209075', 'LK-8209080', 'LK-8209085', 'LK-8209090', 'LK-8209095', 'LK-8209100', 'LK-8209105', 'LK-8209110', 'LK-8209115', 'LK-8209120', 'LK-8209125', 'LK-8209130', 'LK-8209135', 'LK-8209140', 'LK-8209145', 'LK-8209150', 'LK-8209155', 'LK-8209160', 'LK-8209165', 'LK-8209170', 'LK-8209175']	['EC-20A', 'MOH-82091']	['LG-82090']	[]	[7.0526022697757735, 81.29260309132498]	234
LK-8212	Siyambalanduwa	LK	LK-8	LK-82	LK-8212	EC-20	1055.0	54040	LK.MJ.SI	['LK-8212005', 'LK-8212010', 'LK-8212015', 'LK-8212020', 'LK-8212025', 'LK-8212030', 'LK-8212035', 'LK-8212040', 'LK-8212045', 'LK-8212050', 'LK-8212055', 'LK-8212060', 'LK-8212065', 'LK-8212070', 'LK-8212075', 'LK-8212080', 'LK-8212085', 'LK-8212090', 'LK-8212095', 'LK-8212100', 'LK-8212105', 'LK-8212110', 'LK-8212115', 'LK-8212120', 'LK-8212125', 'LK-8212130', 'LK-8212135', 'LK-8212140', 'LK-8212145', 'LK-8212150', 'LK-8212155', 'LK-8212160', 'LK-8212165', 'LK-8212170', 'LK-8212175', 'LK-8212180', 'LK-8212185', 'LK-8212190', 'LK-8212195', 'LK-8212200', 'LK-8212205', 'LK-8212210', 'LK-8212215', 'LK-8212220', 'LK-8212225', 'LK-8212230', 'LK-8212235', 'LK-8212240']	['EC-20B']	['LG-82120', 'MOH-82120']	[]	[6.850998436612366, 81.52665035477268]	89
LK-8215	Moneragala	LK	LK-8	LK-82	LK-8215	EC-20	286.0	49520	LK.MJ.MO	['LK-8215005', 'LK-8215010', 'LK-8215015', 'LK-8215020', 'LK-8215025', 'LK-8215030', 'LK-8215035', 'LK-8215040', 'LK-8215045', 'LK-8215050', 'LK-8215055', 'LK-8215060', 'LK-8215065', 'LK-8215070', 'LK-8215075', 'LK-8215080', 'LK-8215085', 'LK-8215090', 'LK-8215095', 'LK-8215100', 'LK-8215105', 'LK-8215110', 'LK-8215115', 'LK-8215120', 'LK-8215125', 'LK-8215130']	['EC-20B', 'MOH-82091']	['LG-82150']	[]	[6.831498565595775, 81.3555545114341]	130
LK-8218	Badalkumbura	LK	LK-8	LK-82	LK-8218	EC-20	230.0	40103	LK.MJ.BA	['LK-8218005', 'LK-8218010', 'LK-8218015', 'LK-8218020', 'LK-8218025', 'LK-8218030', 'LK-8218035', 'LK-8218040', 'LK-8218045', 'LK-8218050', 'LK-8218055', 'LK-8218060', 'LK-8218065', 'LK-8218070', 'LK-8218075', 'LK-8218080', 'LK-8218085', 'LK-8218090', 'LK-8218095', 'LK-8218100', 'LK-8218105', 'LK-8218110', 'LK-8218115', 'LK-8218120', 'LK-8218125', 'LK-8218130', 'LK-8218135', 'LK-8218140', 'LK-8218145', 'LK-8218150', 'LK-8218155', 'LK-8218160', 'LK-8218165', 'LK-8218170', 'LK-8218175', 'LK-8218180', 'LK-8218185', 'LK-8218190', 'LK-8218195', 'LK-8218200', 'LK-8218205']	['EC-20B']	['LG-82180', 'MOH-82180']	[]	[6.870024131982647, 81.21695476766385]	347
LK-8221	Wellawaya	LK	LK-8	LK-82	LK-8221	EC-20	577.0	60060	LK.MJ.WE	['LK-8221005', 'LK-8221010', 'LK-8221015', 'LK-8221020', 'LK-8221025', 'LK-8221030', 'LK-8221035', 'LK-8221040', 'LK-8221045', 'LK-8221050', 'LK-8221055', 'LK-8221060', 'LK-8221065', 'LK-8221070', 'LK-8221075', 'LK-8221080', 'LK-8221085', 'LK-8221090', 'LK-8221095', 'LK-8221100', 'LK-8221105', 'LK-8221110', 'LK-8221115', 'LK-8221120', 'LK-8221125', 'LK-8221130', 'LK-8221135', 'LK-8221140', 'LK-8221145']	['EC-20C']	['LG-82210', 'MOH-82210']	[]	[6.612636991697214, 81.12347247350242]	143
LK-8224	Buttala	LK	LK-8	LK-82	LK-8224	EC-20	711.0	53084	LK.MJ.BU	['LK-8224005', 'LK-8224010', 'LK-8224015', 'LK-8224020', 'LK-8224025', 'LK-8224030', 'LK-8224035', 'LK-8224040', 'LK-8224045', 'LK-8224050', 'LK-8224055', 'LK-8224060', 'LK-8224065', 'LK-8224070', 'LK-8224075', 'LK-8224080', 'LK-8224085', 'LK-8224090', 'LK-8224095', 'LK-8224100', 'LK-8224105', 'LK-8224110', 'LK-8224115', 'LK-8224120', 'LK-8224125', 'LK-8224130', 'LK-8224135', 'LK-8224140', 'LK-8224145']	['EC-20C']	['LG-82240', 'MOH-82240']	[]	[6.65514504025618, 81.29480691858458]	140
LK-8227	Katharagama	LK	LK-8	LK-82	LK-8227	EC-20	552.0	18220	LK.MJ.KA	['LK-8227005', 'LK-8227010', 'LK-8227015', 'LK-8227020', 'LK-8227025']	['EC-20C']	['LG-82270', 'MOH-82270']	[]	[6.497943550208039, 81.4112343375185]	58
LK-8230	Thanamalvila	LK	LK-8	LK-82	LK-8230	EC-20	633.0	26683	LK.MJ.TH	['LK-8230005', 'LK-8230010', 'LK-8230015', 'LK-8230020', 'LK-8230025', 'LK-8230030', 'LK-8230035', 'LK-8230040', 'LK-8230045', 'LK-8230050', 'LK-8230055', 'LK-8230060', 'LK-8230065', 'LK-8230070']	['LG-82301']	['MOH-82300']	[]	[6.494018286221621, 81.0136370089924]	121
LK-8233	Sevanagala	LK	LK-8	LK-82	LK-8233	EC-20	176.0	41900	LK.MJ.SE	['LK-8233005', 'LK-8233010', 'LK-8233015', 'LK-8233020', 'LK-8233025', 'LK-8233030', 'LK-8233035', 'LK-8233040', 'LK-8233045', 'LK-8233050', 'LK-8233055', 'LK-8233060', 'LK-8233065', 'LK-8233070']	['LG-82301']	['MOH-82330']	[]	[6.378032807496395, 80.93368618395324]	53
LK-9103	Eheliyagoda	LK	LK-9	LK-91	LK-9103	EC-21	141.0	88022	LK.RN.EH	['LG-91030', 'LK-9103141', 'LK-9103142', 'LK-9103143', 'LK-9103144', 'LK-9103146', 'LK-9103147', 'LK-9103148', 'LK-9103149', 'MOH-91030']	['EC-21A']	[]	[]	[6.838980795962225, 80.24391559035567]	57
LK-9106	Kuruvita	LK	LK-9	LK-91	LK-9106	EC-21	174.0	75104	LK.RN.KU	['LK-9106020', 'LK-9106045', 'LK-9106050', 'LK-9106055', 'LK-9106060', 'LK-9106065', 'LK-9106070', 'LK-9106075', 'LK-9106080', 'LK-9106085', 'LK-9106090', 'LK-9106095', 'LK-9106105', 'LK-9106110', 'LK-9106115', 'LK-9106120', 'LK-9106125', 'LK-9106130', 'LK-9106135', 'LK-9106140', 'LK-9106145', 'LK-9106150', 'LK-9106155', 'LK-9106160', 'LK-9106165', 'LK-9106170', 'LK-9106175', 'LK-9106180', 'LK-9106185', 'LK-9106190', 'LK-9106195']	['LG-91061']	['MOH-91060']	[]	[6.792624781036929, 80.36850090188621]	33
LK-9109	Kiriella	LK	LK-9	LK-91	LK-9109	EC-21	81.0	35972	LK.RN.KI	['LK-9109051', 'LK-9109052', 'MOH-91090']	['EC-21A']	[]	['LG-91061']	[6.761313211773004, 80.26562996810512]	206
LK-9112	Ratnapura	LK	LK-9	LK-91	LK-9112	EC-21	324.0	120212	LK.RN.RA	['LG-91121', 'LG-91122', 'MOH-91122', 'MOH-91123']	['EC-21', 'LK-91']	['EC-21B']	[]	[6.730808046073773, 80.48438482911779]	487
LK-9115	Imbulpe	LK	LK-9	LK-91	LK-9115	EC-21	256.0	59477	LK.RN.IM	['LK-9115005', 'LK-9115010', 'LK-9115015', 'LK-9115020', 'LK-9115025', 'LK-9115030', 'LK-9115035', 'LK-9115040', 'LK-9115045', 'LK-9115050', 'LK-9115055', 'LK-9115060', 'LK-9115065', 'LK-9115070', 'LK-9115075', 'LK-9115080', 'LK-9115085', 'LK-9115090', 'LK-9115095', 'LK-9115100', 'LK-9115105', 'LK-9115110', 'LK-9115115', 'LK-9115120', 'LK-9115125', 'LK-9115130', 'LK-9115135', 'LK-9115140', 'LK-9115145', 'LK-9115150', 'LK-9115155', 'LK-9115160', 'LK-9115165', 'LK-9115170', 'LK-9115175', 'LK-9115180', 'LK-9115185', 'LK-9115190', 'LK-9115195', 'LK-9115200', 'LK-9115205', 'LK-9115210', 'LK-9115215', 'LK-9115220', 'LK-9115225', 'LK-9115230', 'LK-9115235', 'LK-9115240', 'LK-9115245', 'LK-9115250']	['EC-21D']	['LG-91150', 'MOH-91150']	[]	[6.714683728820419, 80.73782429378622]	869
LK-9118	Balangoda	LK	LK-9	LK-91	LK-9118	EC-21	271.0	81563	LK.RN.BA	['LG-91181', 'LG-91182']	['EC-21D']	['MOH-91180']	[]	[6.629463060009606, 80.76773791557368]	567
LK-9121	Opanayake	LK	LK-9	LK-91	LK-9121	EC-21	80.0	26587	LK.RN.OP	['LK-9121005', 'LK-9121010', 'LK-9121015', 'LK-9121020', 'LK-9121025', 'LK-9121030', 'LK-9121035', 'LK-9121040', 'LK-9121045', 'LK-9121050', 'LK-9121055', 'LK-9121060', 'LK-9121065', 'LK-9121070', 'LK-9121075', 'LK-9121080', 'LK-9121085', 'LK-9121090', 'LK-9121095', 'LK-9121100']	['LG-91211']	['MOH-91210']	[]	[6.612169917593934, 80.62636493911158]	156
LK-9124	Pelmadulla	LK	LK-9	LK-91	LK-9124	EC-21	146.0	89469	LK.RN.PE	['LK-9124005', 'LK-9124010', 'LK-9124015', 'LK-9124020', 'LK-9124025', 'LK-9124030', 'LK-9124035', 'LK-9124040', 'LK-9124045', 'LK-9124050', 'LK-9124055', 'LK-9124060', 'LK-9124065', 'LK-9124070', 'LK-9124075', 'LK-9124080', 'LK-9124085', 'LK-9124090', 'LK-9124095', 'LK-9124100', 'LK-9124105', 'LK-9124110', 'LK-9124115', 'LK-9124120', 'LK-9124125', 'LK-9124130', 'LK-9124135', 'LK-9124140', 'LK-9124145', 'LK-9124150', 'LK-9124155', 'LK-9124160', 'LK-9124165', 'LK-9124170', 'LK-9124175', 'LK-9124180', 'LK-9124185']	['EC-21', 'LK-91']	['EC-21C', 'LG-91240', 'MOH-91121']	[]	[6.635671374267029, 80.51019792179825]	134
LK-9127	Elapatha	LK	LK-9	LK-91	LK-9127	EC-21	82.0	37853	LK.RN.EL	['LK-9127005', 'LK-9127010', 'LK-9127015', 'LK-9127020', 'LK-9127025', 'LK-9127030', 'LK-9127035', 'LK-9127040', 'LK-9127045', 'LK-9127050', 'LK-9127055', 'LK-9127060', 'LK-9127065', 'LK-9127070', 'LK-9127075', 'LK-9127080', 'LK-9127085', 'LK-9127090', 'LK-9127095', 'LK-9127100']	['LG-91271']	['MOH-91270']	[]	[6.661982750181258, 80.35347605324624]	29
LK-9130	Ayagama	LK	LK-9	LK-91	LK-9130	EC-21	165.0	30894	LK.RN.AY	['LK-9130005', 'LK-9130010', 'LK-9130015', 'LK-9130020', 'LK-9130025', 'LK-9130030', 'LK-9130035', 'LK-9130040', 'LK-9130045', 'LK-9130050', 'LK-9130055', 'LK-9130060', 'LK-9130065', 'LK-9130070', 'LK-9130075', 'LK-9130080', 'LK-9130085', 'LK-9130090', 'LK-9130095', 'LK-9130100', 'LK-9130105']	['EC-21G']	['LG-91300', 'MOH-91300']	[]	[6.6523588976506085, 80.2903336886769]	66
LK-9133	Kalawana	LK	LK-9	LK-91	LK-9133	EC-21	379.0	51307	LK.RN.KL	['LK-9133005', 'LK-9133010', 'LK-9133015', 'LK-9133020', 'LK-9133025', 'LK-9133030', 'LK-9133035', 'LK-9133040', 'LK-9133045', 'LK-9133050', 'LK-9133055', 'LK-9133060', 'LK-9133065', 'LK-9133070', 'LK-9133075', 'LK-9133080', 'LK-9133085', 'LK-9133090', 'LK-9133095', 'LK-9133100', 'LK-9133105', 'LK-9133110', 'LK-9133115', 'LK-9133120', 'LK-9133125', 'LK-9133130', 'LK-9133135', 'LK-9133140', 'LK-9133145', 'LK-9133150', 'LK-9133155', 'LK-9133160', 'LK-9133165']	['EC-21G']	['LG-91330', 'MOH-91330']	[]	[6.464377829954369, 80.45237323217107]	671
LK-9136	Nivithigala	LK	LK-9	LK-91	LK-9136	EC-21	156.0	60130	LK.RN.NI	['LK-9136005', 'LK-9136010', 'LK-9136015', 'LK-9136020', 'LK-9136025', 'LK-9136030', 'LK-9136035', 'LK-9136040', 'LK-9136045', 'LK-9136050', 'LK-9136055', 'LK-9136060', 'LK-9136065', 'LK-9136070', 'LK-9136075', 'LK-9136080', 'LK-9136085', 'LK-9136090', 'LK-9136095', 'LK-9136100', 'LK-9136105', 'LK-9136110', 'LK-9136115', 'LK-9136120']	['LG-91271']	['MOH-91360']	[]	[6.570677641149035, 80.45760740774159]	109
LK-9139	Kahawatta	LK	LK-9	LK-91	LK-9139	EC-21	103.0	43298	LK.RN.KH	['LK-9139005', 'LK-9139010', 'LK-9139015', 'LK-9139020', 'LK-9139025', 'LK-9139030', 'LK-9139035', 'LK-9139040', 'LK-9139045', 'LK-9139050', 'LK-9139055', 'LK-9139060', 'LK-9139065', 'LK-9139070', 'LK-9139075', 'LK-9139080', 'LK-9139085', 'LK-9139090', 'LK-9139095', 'LK-9139100', 'LK-9139105']	['EC-21F']	['LG-91390', 'MOH-91390']	[]	[6.528209662734665, 80.54570481341503]	237
LK-9142	Godakawela	LK	LK-9	LK-91	LK-9142	EC-21	155.0	76469	LK.RN.GO	['LK-9142005', 'LK-9142010', 'LK-9142015', 'LK-9142020', 'LK-9142025', 'LK-9142030', 'LK-9142035', 'LK-9142040', 'LK-9142045', 'LK-9142050', 'LK-9142055', 'LK-9142060', 'LK-9142065', 'LK-9142070', 'LK-9142075', 'LK-9142080', 'LK-9142085', 'LK-9142090', 'LK-9142095', 'LK-9142100', 'LK-9142105', 'LK-9142110', 'LK-9142115', 'LK-9142120', 'LK-9142125', 'LK-9142130', 'LK-9142135', 'LK-9142140', 'LK-9142145', 'LK-9142150', 'LK-9142155', 'LK-9142160', 'LK-9142165', 'LK-9142170', 'LK-9142175', 'LK-9142180', 'LK-9142185', 'LK-9142190', 'LK-9142195', 'LK-9142200', 'LK-9142205', 'LK-9142210', 'LK-9142215', 'LK-9142220']	['EC-21E']	['LG-91420', 'MOH-91420']	[]	[6.499212568249952, 80.64168073196834]	300
LK-9145	Weligepola	LK	LK-9	LK-91	LK-9145	EC-21	198.0	30983	LK.RN.WE	['LK-9145005', 'LK-9145010', 'LK-9145015', 'LK-9145020', 'LK-9145025', 'LK-9145030', 'LK-9145035', 'LK-9145040', 'LK-9145045', 'LK-9145050', 'LK-9145055', 'LK-9145060', 'LK-9145065', 'LK-9145070', 'LK-9145075', 'LK-9145080', 'LK-9145085', 'LK-9145090', 'LK-9145095', 'LK-9145100', 'LK-9145105', 'LK-9145110', 'LK-9145115', 'LK-9145120', 'LK-9145125', 'LK-9145130', 'LK-9145135', 'LK-9145140', 'LK-9145145', 'LK-9145150']	['LG-91211']	['MOH-91450']	[]	[6.54242534419715, 80.74377498549666]	410
LK-9148	Embilipitiya	LK	LK-9	LK-91	LK-9148	EC-21	388.0	134713	LK.RN.EM	['LG-91481', 'LG-91482']	['EC-21H']	['MOH-91480']	[]	[6.35453923353843, 80.81477317092353]	105
LK-9151	Kolonna	LK	LK-9	LK-91	LK-9151	EC-21	176.0	45954	LK.RN.KO	['LK-9151005', 'LK-9151010', 'LK-9151015', 'LK-9151020', 'LK-9151025', 'LK-9151030', 'LK-9151035', 'LK-9151040', 'LK-9151045', 'LK-9151050', 'LK-9151055', 'LK-9151060', 'LK-9151065', 'LK-9151070', 'LK-9151075', 'LK-9151080', 'LK-9151085', 'LK-9151090', 'LK-9151095', 'LK-9151100', 'LK-9151105', 'LK-9151110', 'LK-9151115', 'LK-9151120', 'LK-9151125', 'LK-9151130', 'LK-9151135', 'LK-9151140', 'LK-9151145']	['EC-21H']	['LG-91510', 'MOH-91510']	[]	[6.389940483938558, 80.68155309980088]	581
LK-9203	Rambukkana	LK	LK-9	LK-92	LK-9203	EC-22	132.0	82769	LK.KE.RA	['LG-92030', 'LK-9203240', 'MOH-92030']	['EC-22', 'LK-92']	['EC-22D']	[]	[7.323274325449259, 80.38621630839374]	97
LK-9206	Mawanella	LK	LK-9	LK-92	LK-9206	EC-22	118.0	111727	LK.KE.MA	['LK-9206005', 'LK-9206010', 'LK-9206015', 'LK-9206020', 'LK-9206025', 'LK-9206030', 'LK-9206035', 'LK-9206040', 'LK-9206045', 'LK-9206050', 'LK-9206055', 'LK-9206060', 'LK-9206065', 'LK-9206070', 'LK-9206075', 'LK-9206080', 'LK-9206085', 'LK-9206090', 'LK-9206095', 'LK-9206100', 'LK-9206105', 'LK-9206110', 'LK-9206115', 'LK-9206120', 'LK-9206125', 'LK-9206130', 'LK-9206135', 'LK-9206140', 'LK-9206145', 'LK-9206150', 'LK-9206155', 'LK-9206160', 'LK-9206165', 'LK-9206170', 'LK-9206175', 'LK-9206180', 'LK-9206185', 'LK-9206190', 'LK-9206195', 'LK-9206200', 'LK-9206205', 'LK-9206210', 'LK-9206215', 'LK-9206220', 'LK-9206225', 'LK-9206230', 'LK-9206235', 'LK-9206240', 'LK-9206245', 'LK-9206250', 'LK-9206255', 'LK-9206260', 'LK-9206265', 'LK-9206270', 'LK-9206275', 'LK-9206280', 'LK-9206285', 'LK-9206290', 'LK-9206295', 'LK-9206300', 'LK-9206305', 'LK-9206310', 'LK-9206315', 'LK-9206320', 'LK-9206325', 'LK-9206330', 'LK-9206335', 'LK-9206340', 'LK-9206345', 'LK-9206350', 'LK-9206355']	['EC-22', 'LK-92']	['EC-22E', 'LG-92060', 'MOH-92060']	[]	[7.229916450458327, 80.47384535357192]	214
LK-9209	Aranayaka	LK	LK-9	LK-92	LK-9209	EC-22	128.0	68464	LK.KE.AR	['LK-9209190', 'MOH-92091']	['EC-22', 'LK-92']	['EC-22F', 'LG-92090']	['MOH-92092']	[7.165239470554908, 80.44330492596734]	312
LK-9212	Kegalle	LK	LK-9	LK-92	LK-9212	EC-22	106.0	90854	LK.KE.KE	['LG-92121', 'LG-92122']	['MOH-92092']	['EC-22C']	[]	[7.208163433475674, 80.36846826824036]	166
LK-9215	Galigamuwa	LK	LK-9	LK-92	LK-9215	EC-22	130.0	74490	LK.KE.GA	['LK-9215005', 'LK-9215010', 'LK-9215015', 'LK-9215020', 'LK-9215025', 'LK-9215030', 'LK-9215035', 'LK-9215040', 'LK-9215045', 'LK-9215050', 'LK-9215055', 'LK-9215060', 'LK-9215065', 'LK-9215070', 'LK-9215075', 'LK-9215080', 'LK-9215085', 'LK-9215090', 'LK-9215095', 'LK-9215100', 'LK-9215105', 'LK-9215110', 'LK-9215115', 'LK-9215120', 'LK-9215125', 'LK-9215130', 'LK-9215135', 'LK-9215140', 'LK-9215145', 'LK-9215150', 'LK-9215155', 'LK-9215160', 'LK-9215165', 'LK-9215170', 'LK-9215175', 'LK-9215180', 'LK-9215185', 'LK-9215190', 'LK-9215195', 'LK-9215200', 'LK-9215205', 'LK-9215210', 'LK-9215215', 'LK-9215220', 'LK-9215225', 'LK-9215230', 'LK-9215235', 'LK-9215240', 'LK-9215245', 'LK-9215250', 'LK-9215255']	['EC-22', 'LK-92']	['EC-22B', 'LG-92150', 'MOH-92150']	[]	[7.215704801187663, 80.30538852389743]	218
LK-9218	Warakapola	LK	LK-9	LK-92	LK-9218	EC-22	199.0	113056	LK.KE.WA	['LK-9218005', 'LK-9218010', 'LK-9218015', 'LK-9218020', 'LK-9218025', 'LK-9218030', 'LK-9218035', 'LK-9218040', 'LK-9218045', 'LK-9218050', 'LK-9218055', 'LK-9218060', 'LK-9218065', 'LK-9218070', 'LK-9218075', 'LK-9218080', 'LK-9218085', 'LK-9218090', 'LK-9218095', 'LK-9218100', 'LK-9218105', 'LK-9218110', 'LK-9218115', 'LK-9218120', 'LK-9218125', 'LK-9218130', 'LK-9218135', 'LK-9218140', 'LK-9218145', 'LK-9218150', 'LK-9218155', 'LK-9218160', 'LK-9218165', 'LK-9218170', 'LK-9218175', 'LK-9218180', 'LK-9218185', 'LK-9218190', 'LK-9218195', 'LK-9218200', 'LK-9218205', 'LK-9218210', 'LK-9218215', 'LK-9218220', 'LK-9218225', 'LK-9218230', 'LK-9218235', 'LK-9218240', 'LK-9218245', 'LK-9218250', 'LK-9218255', 'LK-9218260', 'LK-9218265', 'LK-9218270', 'LK-9218275', 'LK-9218280', 'LK-9218285', 'LK-9218290', 'LK-9218295', 'LK-9218300', 'LK-9218305', 'LK-9218310', 'LK-9218315', 'LK-9218320', 'LK-9218325', 'LK-9218330', 'LK-9218335', 'LK-9218340', 'LK-9218345', 'LK-9218350', 'LK-9218355', 'LK-9218360', 'LK-9218365', 'LK-9218370', 'LK-9218375', 'LK-9218380', 'LK-9218385', 'LK-9218390']	['EC-22', 'LK-92']	['EC-22A', 'LG-92180', 'MOH-92180']	[]	[7.2037097257805325, 80.23167475525887]	159
